timetweet,isitweet,id,name,label
2021-03-23 4:09:44,b'Presiden telah meluncurkan 8 pelabuhan di Batam\nDivaksin Asyik Lho yuk vaksin https://t.co/gqnr9eD5JU',1374211738246115335,bokjooswagg,netral
2021-03-23 4:09:40,b'Presiden sangat mengapresiasi pengiriman Vaksin Astrazeneca ke Jawa Timur. Yg juga disambut gembira oleh masyarakat.\nDivaksin Asyik Lho https://t.co/CLbJFhUEIQ',1374211721217286146,catedoss,positif
2021-03-23 4:09:34,"b'Divaksin Asyik Lho, buktinya antusiasme masyarakat mengukuti vaksin sangat tinggi https://t.co/NhLU1pYxoK'",1374211694449156098,Dama__25,positif
2021-03-23 4:09:17,b'RT @nu_online: Kriteria Vaksin Covid-19 Layak Suntik Menurut Kiai Afifuddin Muhajir https://t.co/0lTaAovbpo',1374211626019160065,Ansorbara,negatif
2021-03-23 4:09:09,"b'Bagi #KawanPajak, tetap jaga kesehatan dan imun yaa. Selalu patuhi protokol kesehatan dan laksanakan 5M.\n\n#PajakKitaUntukKita\n#PajakKuatIndonesiaMaju\n#Vaksin\n#Terimakasih https://t.co/M7sisEm7LA'",1374211589084045313,pajakcurup,positif
2021-03-23 4:09:08,b'Abis vaksin rasanya ngantukkk bgt\xf0\x9f\x98\xaa https://t.co/XQp7u4t2m1',1374211587586748420,HaloooMal,negatif
2021-03-23 4:08:59,b'Babinsa Koramil 07/Kampar Kodim 0313/Kpr Terus Kawal Vaksin Sinovac Di Puskesmas Kampar https://t.co/KjC8dkXths',1374211548286050306,kodim0313kpr,netral
2021-03-23 4:08:59,"b'Baru setahun mereka sudah menghasilkan laba sebesar 2,2 triliun. Vaksin yuk Divaksin Asyik Lho https://t.co/LinDYWiXCv'",1374211547514347523,Skyybiyuu,netral
2021-03-23 4:08:58,"b'MUI Jawa Timur yg secara organisasi di bawah MUI Pusat memberi pandangan berbeda. menurut MUI Jatim Vaksin astrazeneca halal dan suci, ndak ada tripsin babi. \n\nhttps://t.co/HzOGAem1QS'",1374211545438121986,husain_fahasbu,netral
2021-03-23 4:08:58,b'Kamu sudah di vaksin blm ?\nDivaksin Asyik Lho https://t.co/yS5EWHGSkZ',1374211543303213057,CuWanCuWanN,netral
2021-03-23 4:08:56,b'Uhuy vaksin  ke 2 abis ini dah kelar https://t.co/K6TuBaCFm8',1374211537846464512,Int_kyupil,netral
2021-03-23 4:08:53,b'RT @drcheputeh: Adakah antivaksin boleh berhenti memburukkan vaksin setelah keluarnya kenyataan dan hasil siasatan?\n\nhttps://t.co/OCczMMtPmb',1374211525133565956,annyssakiko,netral
2021-03-23 4:08:44,b'RT @Rinistg: Sok iyes nih org... Kyk yg paham aja soal vaksin.',1374211484666925059,Candraasmara85,netral
2021-03-23 4:08:43,"b'Personel Bintara Pembina Desa (Babinsa) Koramil 03/Gringsing melaksanakan kegiatan pengamanan sekaligus monitoring penyuntikan Vaksin Covid-19  kepada  perangkat Desa dan Guru , yang bertempat di Puskesmas Kecamatan Gringsing ,Kabupaten Batang. Senin (22/3/21) . https://t.co/Dl2H65yQEI'",1374211480657166336,kodim0736batang,netral
2021-03-23 4:08:33,b'Vaksin AstraZeneca aman kok.\n\nDivaksin Asyik Lho https://t.co/QUiqcotfSE',1374211441398403077,MayaSar42623049,positif
2021-03-23 4:08:29,b'RT @sintiabal1: Sebagai umat tentu kita mengikuti fatwa dari MUI bahwa vaksin AstraZeneca diperbolehkan untuk di gunakan #SayaSiapdiVaksin\xe2\x80\xa6',1374211422788362242,Maandoger,netral
2021-03-23 4:08:26,b'Jokowi berencana akan kunker ke Halmahera Utara untuk meninjau vaksinasi massal yuk vaksin Divaksin Asyik Lho https://t.co/kvBfj4UGBo',1374211410721341440,Kaichuuunn,netral
2021-03-23 4:08:25,b'Aku juga antusias ikut vaksin\nDivaksin Asyik Lho https://t.co/zrC0bU8U2L',1374211406363389955,CuWanCuWanN,positif
2021-03-23 4:08:23,b'Divaksin Asyik Lho\nGuru di Loteng Mulai Suntik Vaksin https://t.co/OlV147zwPU',1374211397366607873,Udien_Marbot,positif
2021-03-23 4:08:13,b'@AdindaSintai Sebagai umat tentu kita mengikuti fatwa dari MUI bahwa vaksin AstraZeneca diperbolehkan untuk di gunakan #SayaSiapdiVaksin https://t.co/3MNkAzn62l',1374211356375715844,Maandoger,positif
2021-03-23 4:08:04,b'Distribusi Vaksin Di Jatim Lancar.\nDivaksin Asyik Lho https://t.co/ynRmSRGTCY',1374211319692333056,lentik_jemari,netral
2021-03-23 4:08:04,b'RSUD Kariadi sebagai lokasi penelitian Vaksin Nusantara meminta izin untuk menghentikan penelitian https://t.co/hK8DUvu18L',1374211318916509696,eradotid,netral
2021-03-23 4:08:03,b'Vaksin kedua dududu',1374211312897564677,elsasat,netral
2021-03-23 4:08:00,"b'@WagimanDeep212_ Hallahh wes kadung  divaksinkn me tokoh2 ulama bib,\nTnpa stempel MUI pun vaksinya sdh auto halal toyiban.... \nLawong pk kyaine wae vaksin, mosok masyarakate arep  muni horam harom2....'",1374211302751567874,AlichgunturMs,positif
2021-03-23 4:07:56,b'Presiden Jokowi tinjau Vaksin di Bogor\n\nDivaksin Asyik Lho https://t.co/2ltq8jqArQ',1374211283067625475,BakulGandoz,netral
2021-03-23 4:07:55,b'Vaksin akan lindungi diri \nDivaksin Asyik Lho https://t.co/HF03lQxW3H',1374211278512611329,CuWanCuWanN,positif
2021-03-23 4:07:53,b'@dodoremifa Pas vaksin pertama aku 3jam abis vaksin agak merah\xc2\xb2 gitu 3 hari abis vaksin keliyengan',1374211273475301382,tony_dohy0n,netral
2021-03-23 4:07:48,"b'Pertama kali vaksin, takut bawaan nya was was karna efek nya ngantuk dan laper\nAh gw takut gendut \xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa3 https://t.co/nPvZcuV76k'",1374211252981964804,suarandika,negatif
2021-03-23 4:07:46,b'Jokowi sangat mengapresiasi pendistribusian vaksin astrazeneca ke Jatim. Vaksin yukk Divaksin Asyik Lho https://t.co/QVdEH7Ghge',1374211240919068672,Kembaranjenni20,positif
2021-03-23 4:07:45,"b'Alias vaksin nya lama banget, kan beneran gua yang back up mereka berempat. Capek banget bolak balik empat lantai naik tangga, dasar di gak berani naik lift. \xf0\x9f\x98\xa9'",1374211239283355650,Bluenemys1,netral
2021-03-23 4:07:38,"b'#TemanPemilih, ini lho manfaat vaksin dan kondisi yang harus diketahui sebelum kita divaksin. Semoga kita semua selalu sehat yaa..\n#KPUmelayani\nrepost @kpu_ri https://t.co/vloBFAGyNg'",1374211210879643648,kpu_balikpapan,netral
2021-03-23 4:07:36,"b'Perlu adanya perlindungan UMKM local agar tak tergilas oleh barang barang impor.\nJgn lupa vaksin, Divaksin Asyik Lho https://t.co/yWdqHUlGqv'",1374211201194893313,Kembaranjenni20,netral
2021-03-23 4:07:35,b'Habis vaksin begini bgt yaaa \xf0\x9f\x98\xab',1374211195087908866,v_eunoia,netral
2021-03-23 4:07:24,"b'Kemarin guruku, Kiai Afifuddin Muhajir (Salah satu ketua Majelis Ulama Indonesia Pusat) diwawancarai Metro TV tentang vaksin Astrazeneca. komentar beliau vaksin ini halal dan boleh digunakan. link siaran: \n\nhttps://t.co/7Dg3VzywfF'",1374211148237578244,husain_fahasbu,netral
2021-03-23 4:07:21,b'Sebagai umat tentu kita mengikuti fatwa dari MUI bahwa vaksin AstraZeneca diperbolehkan untuk di gunakan #SayaSiapdiVaksin https://t.co/DJtDB5CAat',1374211136963244036,AdindaSintai,positif
2021-03-23 4:07:10,b'@AnnFor0704 Wow vaksin yang pertama kak?',1374211092755357696,do_ayun,netral
2021-03-23 4:07:09,"b'RT @mbahndi: CEO Sinovac di berita bilang kemungkinan imunitas bertahan dua bulan, mgkin perlu vaksin ketiga.\nTeman dokter ada yg bilang kn\xe2\x80\xa6'",1374211085398634501,ibnpraja,netral
2021-03-23 4:07:02,b'Presiden Jokowi meninjau jalannya proses vaksinasi massal jadi vaksin yuk Divaksin Asyik Lho https://t.co/1XCUGeiWnw',1374211056264912900,bokjooswagg,netral
2021-03-23 4:07:00,"b'Divaksin Asyik Lho kawan, ayuk kita ikutan vaksin. https://t.co/JBpUNVWa0Q'",1374211048467693573,ButiranMasker,positif
2021-03-23 4:06:49,"b'Presiden mendapatkan apresiasi dari sejumlah pihak terkait program vaksinasi Covid-19.\nYuk ikut vaksin, Divaksin Asyik Lho https://t.co/xG5Bdyt88P'",1374211005593481221,LPlovianyan,positif
2021-03-23 4:06:48,b'Sepertinya hampir semua kita bersepakat bahwa vaksin adalah game changer untuk bisa keluar dari pandemi dgn pemulihan kesehatan dan (karenanya) pemulihan ekonomi.',1374211000623230978,tigorsiagian,netral
2021-03-23 4:06:46,b'seketika pihak astrazeneca menaggapi: bahwa tidak ada unsur babi dalam vaksin ini. \n\nhttps://t.co/9JPa9Evsw4',1374210989105713155,husain_fahasbu,negatif
2021-03-23 4:06:41,b'Vaksin yang diberikan masyarakat dijamin kehalalnya #vaksinasibulanpuasa https://t.co/4cL3lFnZ3q',1374210968889094146,indonebang,positif
2021-03-23 4:06:30,b'Kepala Negara sangat mengapresiasi hal itu dan segera menginstruksikan Menteri Kesehatan untuk mendistribusikan vaksin AstraZeneca ke Jawa Timur dan provinsi-provinsi lain yang membutuhkan\nDivaksin Asyik Lho https://t.co/D2mnpCCr3F',1374210923104071686,Hayuning_Pusaka,positif
2021-03-23 4:06:26,b'RT @zulfhiq10: Aku nampak sekarang vaksin ni lagi bahaya dari covid tu sendiri.',1374210906054299654,AmirolBinAmri,negatif
2021-03-23 4:06:07,"b'Sebanyak kurang lebih 230 orang di Jatim menerima vaksin, Divaksin Asyik Lho https://t.co/7hlAqFk0gU'",1374210827591426050,Skyybiyuu,netral
2021-03-23 4:06:04,b'Manfaatkan kesempatan yg diberikan pemerintah sebaik mungkin Yuk dan jgn lupa vaksin.\nDivaksin Asyik Lho https://t.co/GU30ohwU7Y',1374210815360831490,akuhpandamu,netral
2021-03-23 4:06:02,b'Presiden Jokowi: Percepat Penyuntikan Vaksin AstraZeneca untuk Kiai dan Santri https://t.co/7jTSF6jw77',1374210806275993603,nu_online,netral
2021-03-23 4:05:44,b'Lagian ya....Skrg kan udah ada Vaksin...Peserta sidang bisa disuntik Vaksin kan Beres.....knp mesti maksa harus sidang Online... https://t.co/KYp3xXffR6',1374210729713135617,JeanAprilia96,netral
2021-03-23 4:05:40,b'Menteri Perhubungan Budi Karya Sumadi meninjau langsung pelaksanaan vaksinasi kepada sekitar 1.000 pekerja transportasi publik di Stasiun Gambir. Pemberian vaksin ini mendapat respon positif karena hal ini dapat meningkatkan pelayanan para pekerja transportasi publik dengan aman. https://t.co/GgQr9UQ5Y5',1374210714932371472,hubdat151,netral
2021-03-23 4:05:38,"b'""Nanad, besok vaksin ya"" mendadak ya bun, kali2 gitu ""nanad, besok naik gaji ya"" kan happy \xf0\x9f\x98\x82'",1374210707550466052,nadyulul,netral
2021-03-23 4:05:36,"b'@tempodotco Sdh terlanjur diberi nama Vaksin Nusantara dg berbagai info sgt murah dan bs unt semua golongan trmsk yg lg skt, apa iya akan dibatalkan?'",1374210697232482304,ekodjasa,netral
2021-03-23 4:05:31,b'Pak presiden sangat mengapresiasi pendistribusian vaksin astrazeneca ke Jawa timur.\nDivaksin Asyik Lho https://t.co/FWaELRPmB4',1374210674751012864,akuhpandamu,positif
2021-03-23 4:05:29,"b'Vaksin Astrazeneca, Kiai Afifuddin Muhajir &amp; MUI\n\nVaksin astrazeneca, menurut MUI Pusat melalui Pak Niam Sholeh, adalah Haram tapi bisa digunakan. haram karena konon ada tripsin babinya: \n\nhttps://t.co/rr55UCS73v'",1374210667322822658,husain_fahasbu,negatif
2021-03-23 4:05:14,"b'Selasa, 23 Maret 2021.\nPers Polsek Gido, Polsek Hiliduho, Polsek Idanogawo, Polsek Bawolato Pers Polres Nias mengikuti laks Vaksinasi Covid-19 Gelombang I di Aula Ktr Dinkes Kab. Nias.\n"" MARI KITA DUKUNG DAN SUKSESKAN PELAKSANAAN VAKSIN COVID-19 DI KEPULAUAN NIAS "". https://t.co/fEPv6oQ0VK'",1374210606559940608,humasresnias,netral
2021-03-23 4:05:00,b'Divaksin Asyik Lho bahkan pondok pesantren pun juga menerima vaksin Covid-19. https://t.co/ase1uw1Bhc',1374210547596492803,CansuPinguin,positif
2021-03-23 4:05:00,b'Ketua MUI dan para Santri di Jawa Timur berterima kasih kepada bpk. Presiden @jokowi telah diberikan vaksin AstraZeneca. Kami bersyukur karena sudah mendapatkan vaksin.\nDivaksin Asyik Lho https://t.co/irhmDu5uIx',1374210545570643975,Wawa18374929,positif
2021-03-23 4:05:00,b'Kepala negara sangat mengapresiasi pendistribusian Vaksin AstraZeneca ke Jawa Timur\nDivaksin Asyik Lho https://t.co/QKzADH0Yeb',1374210545444864001,Wawa18374929,positif
2021-03-23 4:05:00,"b'Para kyai sepuh dan kyai MUI di Jombang, Jatim, kemarin (22/3) melakukan vaksinasi AstraZeneca. Dalam vaksinasi massal tersebut, MUI menyampaikan bahwa vaksin halal dan berharap para santri segera dapat vaksinasi.\n@jokowi @ary_moto @naomiJolanda https://t.co/1QWGElsNwj'",1374210545369423872,Dhinijogja,netral
2021-03-23 4:04:57,"b'RT @guruh_dirga: @satzchoochoo @BaleBengong klo mnurut saya nih, kasus tinggi brrti blm bs mengendalikan pnybran virusnya. klo untuk menila\xe2\x80\xa6'",1374210532987703296,BaleBengong,netral
2021-03-23 4:04:31,"b'@PLindungi sudah vaksin, tp ngga dapat sms dr 1199. Apa gak masalah?'",1374210425353498631,vlezya,netral
2021-03-23 4:04:27,b'RT @KemenkesRI: Presiden juga mengapresiasi Provinsi Jawa Timur sebagai daerah pertama yang siap diberi vaksin COVID-19 AstraZeneca. Dihara\xe2\x80\xa6',1374210407678668801,Ipinmuach,positif
2021-03-23 4:04:23,"b'Kunjungan Kerja Presiden di Jawa Timur. \nDivaksin Asyik Lho, itu bapaknya lg menikmati bener kala disuntik vaksin, hehe https://t.co/aYH5dbYaaV'",1374210392570785796,4byasa,netral
2021-03-23 4:04:14,b'itu termasuk keluhan pasca vaksin gak ya',1374210354117365762,marriahcurry,netral
2021-03-23 4:04:10,"b'@liaanurh Bukan gamau di vaksin, tapi aku gaberani di suntik'",1374210334634897410,Sahrulsindriana,netral
2021-03-23 4:04:09,b'RT @KemenkesRI: Sebanyak 50 tokoh agama di Jawa Timur mendapatkan suntikan pertama vaksin COVID-19 AstraZeneca di Pendopo Delta Wibawa Sido\xe2\x80\xa6',1374210331841503232,Ipinmuach,netral
2021-03-23 4:03:50,b'@ciggsaftercryy Wkwkwk antrii vaksin niih wkwk',1374210252233531397,gassinlah,netral
2021-03-23 4:03:35,b'RT @yan_pmr: -INFO ON WHEELS- PKPP 2021\n\nTarikh : 22.03.2021\nMasa : 9.00 pagi &amp; 9.00 malam\n\nTempat :\n1. Pasar Sehari Sg. Yan\n2. Pasar Malam\xe2\x80\xa6',1374210191210606596,JoinArchie,netral
2021-03-23 4:03:21,b'@akuyhaaku Disemprot disinfektan deh ato di vaksin',1374210131655729155,hyunjelly00,netral
2021-03-23 4:03:15,b'Divaksin Asyik Lho Ponpes di Jatim kmarin menerima Vaksin Astrazeneza https://t.co/C8cgLpU2gI',1374210104271142912,CupangkuSayang,netral
2021-03-23 4:03:05,b'Ketua Menteri terima suntikan dos kedua vaksin Pfizer-BioNTech https://t.co/2HyQKCojjh',1374210064211320833,Melakahariini,netral
2021-03-23 4:02:56,b'Pagi ini saya di Kemenpora  sudah mendapatkan vaksin Covid 19 yang kedua kalinya ... Rasanya sama dengan waktu vaksin yang pertama 2 minggu yang lalu...',1374210026898825223,abrienoer,netral
2021-03-23 4:02:44,b'RT @tonaytoni: Anggota AL Australia Alami Efek Samping Berat usai Divaksin Covid-19.\n https://t.co/sDqfalt59R\n\nDepHan&amp;DepKes Ausie meminta\xe2\x80\xa6',1374209976168685574,Semut2Ireng,netral
2021-03-23 4:02:44,b'Kepala Negara sangat mengapresiasi pendistribusian Vaksin AstraZeneca ke Jawa Timur.. Divaksin Asyik Lho guyss https://t.co/bPBBrPRlBh',1374209974910423040,grey_ssh,positif
2021-03-23 4:02:26,b'presiden dan rombongan menyaksikan vaksin massal\nDivaksin Asyik Lho https://t.co/uRGSwk5t0T',1374209899240980481,inipuzzle,netral
2021-03-23 4:02:13,"b'Vaksin Sinovac dipastikan bermutu, berkhasiat dan aman\n\n#VaksinAman https://t.co/JTxwx8upcL'",1374209844945686530,SudiTanaka,positif
2021-03-23 4:02:12,b'Warga Bogor udah vaksin belum? Divaksin Asyik Lho bahkan ada vaksinasi drive thrunya juga gaes https://t.co/n0LnYRimlH',1374209842315816963,yupodif,netral
2021-03-23 4:02:00,b'Pro Academy Part.1 akan menerima dua belas ribu peserta saja pastikan kalian sudah ikut vaksin\nDivaksin Asyik Lho https://t.co/VJ0ZcN85Jd',1374209789325049856,DheNurRe,netral
2021-03-23 4:01:50,b'Ayo vaksin lindungi diri dan keluarga dari Covid-19\n\n@divisihumaspolri \n#kapoldasulsel \n#poldasulsel \n#opsyustisipoldasulsel https://t.co/PVXW9zbkaD',1374209750791983109,HTombolopao,positif
2021-03-23 4:01:38,"b'RT @NinjaCir3ng: 4.\n\nAgak aneh sih pernyataan MUI, sedangkan Vaksin AstraZeneca ini telah di setujui oleh lbh dr 70 Negara termasuk negara2\xe2\x80\xa6'",1374209699734724614,Mytrip19,netral
2021-03-23 4:01:30,b'Monitoring vaksin massal kali ini telah sampai di Pendopo Delta Wibawa\n\nDivaksin Asyik Lho https://t.co/FXVgLpGqom',1374209667442765829,DheNurRe,netral
2021-03-23 4:01:10,b'GIAT PENGAMANAN VAKSIN https://t.co/OAUhajoGcD',1374209583233699848,SekPasrujambe,netral
2021-03-23 4:01:07,b'Divaksin Asyik Lho presiden Jokowi sangat mengapresiasi pendistribusian vaksin Astrazeneca ke Jatim https://t.co/BkqwIP4YZd',1374209567492501504,CupangkuSayang,positif
2021-03-23 4:00:59,b'RT @NinjaCir3ng: 5.\n\nBanyak juga berhembus kabar ttg permintaan MUI utk mendapatkan jatah komisaris di BUMN dan di kaitkan dg keblunderan a\xe2\x80\xa6',1374209536853090307,Mytrip19,netral
2021-03-23 4:00:56,b'Vaksinasi Covid-19 merupakan salah satu program pemerintah dalam menanggulangi pandemi Covid-19 di Indonesia. Diharapkan dengan adanya vaksin ini akan membentuk sistem pertahanan tubuh individu dan membentuk herd immunity (kekebalan kelompok).',1374209521329917954,itjen_kesdm,netral
2021-03-23 4:00:44,"b'Vaksin C0vid-19 produksi AstraZeneca mulai digunakan dalam program vaksinasi nasional.\nMenkes RI Budi Gunadi Sadikin mendampingi Presiden RI Joko Widodo meninjau langsung penyuntikan perdana di Pendopo Delta Wibawa Kabupaten Sidoarjo, Jawa Timur.\nhttps://t.co/2jDkzX0dOV https://t.co/Ro90MPUs8D'",1374209472436994050,NgkongRoses,netral
2021-03-23 4:00:35,b'Vaksin Covid-19 terbukti aman dan terpercaya. Tidak perlu takut\n\n#VaksinAman https://t.co/GCyMZOTaRG',1374209434444914688,SudiTanaka,positif
2021-03-23 4:00:35,"b'masih berusaha keras menghindar dari vaksin, tapi kantor lebih keras untuk daftarin seluruh karyawan wajib vaksin. \n\n#Kalahan\n#BUMNUntukSiapa'",1374209433958412290,forza_sendy,negatif
2021-03-23 4:00:33,b'RT @MistikPolitik: Saat berkunjung di Sidoarjo Presiden Jokowi menjelaskan kalau Kyai dan Santri siap menerima vaksin AstraZeneca. @S4fitr1\xe2\x80\xa6',1374209426870071302,Cintada16,netral
2021-03-23 4:00:31,b'Presiden Jokowi sangat memberi apresiasi dalam pendistribusian vaksin AstraZeneca di Jawa Timur. \nDivaksin Asyik Lho https://t.co/TukUcbzaDX',1374209416208117760,MasSodikin4,positif
2021-03-23 4:00:14,"b'Vaksin AstraZeneca Mulai Digunakan, Begini Kata Ketua MUI\xc2\xa0Jatim https://t.co/GDVvq9zGec'",1374209346582773764,123beritacom,netral
2021-03-23 4:00:13,b'Saat berkunjung di Sidoarjo Presiden Jokowi menjelaskan kalau Kyai dan Santri siap menerima vaksin AstraZeneca. @S4fitr1HS @Cintada16 @SatyaJogja_ @Canden902 @kangmul57 @Chacha_Sbg https://t.co/TtoINwmsRQ',1374209342870724611,MistikPolitik,netral
2021-03-23 4:00:07,"b'Setelah masa pandemi covid corona pkpm psbb , berakhir, negara-negara timur dan barat yang terlibat  vaksin mulai membangun kembali infrastrukturnya. Akan tetapi, dampak yang telah diberikan oleh perang tersebut bukan secara materi saja tetapi juga secara psikologis luar biasa https://t.co/iBcpCih897'",1374209319042871298,muhamma35215575,netral
2021-03-23 4:00:07,"b'Presiden @jokowi mengungkapkan apa yang disampaikan para kiai dari MUI Jawa Timur, vaksin AstraZeneca dapat digunakan dalam program vaksinasi massal yang digulirkan pemerintah. Divaksin asyik lho lur, yuuuk.. https://t.co/sq4sxRy1TJ'",1374209315385401360,uhqty,netral
2021-03-23 4:00:05,b'Vaksin Sinovac terbukti aman dan halal\n\n#VaksinAman https://t.co/Y6wyBCXykl',1374209307588239365,SudiTanaka,positif
2021-03-23 4:00:01,"b'Vaksin Covid 19 GRATIS\nVaksin untuk melawan virus covid 19 sudah hadir , Pemerintahan pun menggratiskan biaya vaksinasi untuk seluruh masyarakat Indonesia \n#VaksinCovid19 dan 3 M  kombinasi akurat untuk mengakhir pandemi covid 19\n\nInformasi ini di sampaikan oleh @dinkesjateng https://t.co/UOMpkENIpT'",1374209290450436097,mnctrijayafmsmg,positif
2021-03-23 4:00:00,"b'Diizinkan MUI, Kemenag Ajak Warga Tak Ragukan Vaksin AstraZeneca\n\nhttps://t.co/eDMGAKVR5A'",1374209289582080005,idxchannelcom,positif
2021-03-23 4:00:00,b'Ketua MUI dan para Santri di Jawa Timur berterima kasih kepada bpk. Presiden @jokowi telah diberikan vaksin AstraZeneca.\nDivaksin Asyik Lho https://t.co/p3JdymiL16',1374209289531711493,KaranYudha,positif
2021-03-23 4:00:00,"b'Simpatisannya aja nggak percaya covid-19, kok ketuanya mau dijadikan influencer vaksin \xf0\x9f\x98\xaa\n\nhttps://t.co/6I9wikarMd'",1374209289343037440,haluandotco,negatif
2021-03-23 4:00:00,b'Kepala negara mengapresiasi pendistribusian Vaksin AstraZeneca ke Jawa Timur\nDivaksin Asyik Lho https://t.co/64YkeCOXG1',1374209288994963458,KaranYudha,positif
2021-03-23 3:59:58,"b'Presiden Jokowi melawan pandemi, lewat Kemenkes memastikan distribusi vaksin AstraZeneca akan segera dimulai pekan depan. https://t.co/g9T8skZ2v6'",1374209281696919554,MistikPolitik,positif
2021-03-23 3:59:50,b'vaksin o rek!! biar gak gampang mati https://t.co/rtgQ4RgM7J',1374209246603091969,apriyaanto,negatif
2021-03-23 3:59:50,b'vaksin kena amik 2 dos jeke',1374209245726474242,efanwrld,netral
2021-03-23 3:59:46,b'Tidak perlu ragu dan khawatir lagi soal vaksin ya\n\n#VaksinAman https://t.co/L4IDbZ2WQf',1374209230278778883,SudiTanaka,positif
2021-03-23 3:59:42,"b'RT @JKJAVMY: \xe2\x80\x9c100,000 dos lagi vaksin Sinovac telah tiba hari ini. Menjadikan jumlah keseluruhan vaksin Sinovac di terima adalah 200,000 do\xe2\x80\xa6'",1374209211714871304,edar95996265,netral
2021-03-23 3:59:29,b'@radenrezt Hii aku tidak mau vaksin ah',1374209159114018818,akunnyauswa,netral
2021-03-23 3:59:28,"b'RT @JKJAVMY: Walaupun mempunyai perbezaan, namun tujuan utama pengambilan vaksin adalah untuk memberi perlindungan kepada anda dan keluarga\xe2\x80\xa6'",1374209155787943936,edar95996265,positif
2021-03-23 3:59:19,"b'BPOM: Vaksin COVID-19 dari Sinovac Resmi Aman, Lulus EUA &amp; WHO\n\n#VaksinAman\nhttps://t.co/mviM1sVT67'",1374209117275877381,SudiTanaka,positif
2021-03-23 3:59:12,"b""Kapolsek Pedan AKP Damin...\n' AKU BANGGA TELAH DI VAKSIN ' \n#VaksinasiMelawanPandemi https://t.co/cx2y7r3CAO""",1374209088175804423,HumasPedan,positif
2021-03-23 3:59:00,"b'@zoegyBrix Maksudnya apa lagi ngasih info begini? Lha saya tidak percaya kok, Gini aja apakah jenengan sudah di vaksin? dan apakah Anda yakin tidak bisa kena Covid19 lagi? Tolong dijawab kalau mau ngajak diskusi diteruskan lagi'",1374209036401344515,musashi_masabi,netral
2021-03-23 3:58:53,b'GIAT PENGAMANAN VAKSIN https://t.co/fomBkVEzem',1374209006416265218,SekPasrujambe,netral
2021-03-23 3:58:40,"b'barusan liat ig story temen yang di madiun, udah vaksin covid ke-dua aja. nah w yang rantau nih gimana vaksinnya?'",1374208952729174021,rahadytma,netral
2021-03-23 3:58:22,"b'@aaaiman_roslan @ABChewan Support la israel sekali sekali, vaksin org dh tolak tkkan mcd pon nk tolak'",1374208877311389703,_Aemanwonggg,netral
2021-03-23 3:58:07,"b'@arifbsantoso @rokandt @___327____ @BudiGSadikin @KemenkesRI @drpriono1 @jokowi @MartinKulldorff Surabaya juga gitu,makanya skrg nakut2in varian, yg ditakutin varian afroka selatan krn berdampak sm vaksin, data lapangannya di afsel malah sdh flatten the curve bahkan sebelum divaksin, dan ya virus mutais org skrg aja ada ribuan varian sbnrnya'",1374208814082265094,wuhanclan6,netral
2021-03-23 3:57:45,b'@dodoremifa Vaksin ke 2 gak ada ngerasa apa2 sih ini cuma laper blm makan\xf0\x9f\x98\x85',1374208721799188480,tony_dohy0n,netral
2021-03-23 3:57:45,"b'Aku suntik vaksin kok bukan donor darah\n\nAku emng cupu sama jarum, makanya tadi kakek kakek ledekin aku \xf0\x9f\x98\x84\n\nMana aku muda sendiri, ngatrinya bareng opa dan oma\n\nTrus ditanyaiin ""neng ngapain? Skarng kan lansia?""\n\nAKU : mh... Saya surat khusus kek\n\nKakek : Ouh gitu neng'",1374208720540819463,twixcnayeon,netral
2021-03-23 3:57:02,b'@nadhiraf Habis vaksin enaknya makan yang enak enak kak',1374208539422384132,bagusermanimam,netral
2021-03-23 3:56:51,b'vaksin yg ini kok tremor bgt gw',1374208495470321666,marriahcurry,netral
2021-03-23 3:56:51,b'Suruh dia pakai vaksin buatan Petamburan\xf0\x9f\x98\x80\xf0\x9f\x98\x81\xf0\x9f\x98\x82 https://t.co/X6VVJeqoDb',1374208494543368192,fajaralam9,netral
2021-03-23 3:56:37,b'@MrsRachelIn Vaksin dari rmukan jigong novel..baru halal.',1374208437618274308,Koharrasmadi1,negatif
2021-03-23 3:56:04,b'Menunggu Vaksin COVID-19 Berbentuk\xc2\xa0Pil https://t.co/OXOUcjZgMq',1374208296731742210,deddy_sinaga,netral
2021-03-23 3:55:55,b'Menunggu Vaksin COVID-19 Berbentuk\xc2\xa0Pil https://t.co/IHUxS0WvAc',1374208261801525250,StudentNEWSid,netral
2021-03-23 3:55:47,"b'RT @poldabanten1: Hari ini, Polres Serang Kota Terima 2.023 vial Vaksin Covid-19 dari Pemerintah Pusat\n\nKOTA SERANG - Polres Serang Kota ka\xe2\x80\xa6'",1374208226405707778,AnggaraYuda18,netral
2021-03-23 3:55:41,b'GIAT PENGAMANAN VAKSIN https://t.co/SxVzmKuQ6R',1374208201097244673,SekPasrujambe,netral
2021-03-23 3:55:40,"b'@NameOf_D Yaiyalaaah. \nKalau you mau vaksin, gak usah capek2 ke RS. Dipanggil ke rumah aja.\nDan gak layanin vaksin covid ya.'",1374208195879600138,ndyn__,negatif
2021-03-23 3:55:28,b'Seru jgni vaksin di loc dpt sms lagi ailoflayener\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',1374208148718776324,flightdetent,positif
